Query,RetrievedDocuments
40595.query,VOM19980529.0700.0100 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980528.0900.0006 VOM19980529.0700.0041 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980605.0700.0097 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980520.0700.0129 VOM19980612.0700.0080 VOM19980531.0700.0120 VOM19980607.0700.0045 VOM19980606.0700.0150 VOM19980515.0700.0236 VOM19980527.0700.0094 VOM19980521.0700.0223 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980603.0700.0103 VOM19980515.0700.0170 VOM19980613.0700.0112 VOM19980530.0700.0037 VOM19980606.0730.0028 VOM19980515.0900.0086 VOM19980612.0730.0039 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980604.0700.0269 VOM19980619.0730.0035 VOM19980520.0700.0074 VOM19980515.0730.0128 VOM19980613.0730.0031 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980529.0700.0168 VOM19980611.0700.0046 VOM19980606.0700.0098 VOM19980603.0730.0115 VOM19980522.0700.0258 VOM19980619.0700.0149 VOM19980602.0900.0005 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980602.0730.0002 VOM19980530.0730.0003 VOM19980612.0900.0008 VOM19980607.0730.0002 VOM19980319.0700.0177 VOM19980611.0900.0185 VOM19980526.0700.0133 VOM19980611.0730.0005 VOM19980526.0730.0039 VOM19980614.0730.0072 VOM19980414.0900.0096 VOM19980319.0900.2169 VOM19980526.0900.0034 VOM19980515.0730.0097 VOM19980511.0900.0244 VOM19980626.0700.0298 VOM19980619.0900.0007 VOM19980624.0700.0523 VOM19980626.0730.0153 VOM19980530.0700.0107 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980625.0700.0404 VOM19980626.0900.0156 VOM19980403.0700.0684 VOM19980612.0700.0038 VOM19980606.0730.0060 VOM19980612.0900.0038 VOM19980523.0700.0312 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980520.0900.0081 VOM19980530.0730.0037 VOM19980520.0730.0039 VOM19980604.0730.0106 VOM19980604.0900.0085 VOM19980603.0700.0169 VOM19980506.0700.0316 VOM19980515.0900.0047 VOM19980406.0900.0112 VOM19980407.0900.0109 VOM19980602.0700.0036 VOM19980316.0900.1667 VOM19980327.0900.2123 VOM19980624.0730.0117 VOM19980604.0700.0236 VOM19980603.0730.0070 VOM19980612.0730.0003 VOM19980319.0700.0108 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980602.0700.0095 VOM19980306.0700.0507 VOM19980319.0900.1855 VOM19980319.0900.0095 
40596.query,VOM19980529.0700.0100 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980605.0730.0003 VOM19980528.0900.0006 VOM19980529.0700.0041 VOM19980605.0900.0007 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980605.0700.0097 VOM19980520.0700.0129 VOM19980612.0700.0080 VOM19980531.0700.0120 VOM19980607.0700.0045 VOM19980515.0700.0236 VOM19980521.0700.0223 VOM19980606.0700.0150 VOM19980527.0700.0094 VOM19980603.0700.0103 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980613.0700.0112 VOM19980515.0700.0170 VOM19980515.0900.0086 VOM19980619.0730.0035 VOM19980612.0730.0039 VOM19980530.0700.0037 VOM19980520.0700.0074 VOM19980613.0730.0031 VOM19980515.0730.0128 VOM19980606.0730.0028 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980604.0700.0269 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980611.0700.0046 VOM19980529.0700.0168 VOM19980522.0700.0258 VOM19980619.0700.0149 VOM19980603.0730.0115 VOM19980606.0700.0098 VOM19980319.0700.0177 VOM19980530.0730.0003 VOM19980602.0900.0005 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980607.0730.0002 VOM19980612.0900.0008 VOM19980611.0900.0185 VOM19980602.0730.0002 VOM19980611.0730.0005 VOM19980526.0700.0133 VOM19980526.0730.0039 VOM19980614.0730.0072 VOM19980319.0900.2169 VOM19980526.0900.0034 VOM19980414.0900.0096 VOM19980530.0700.0107 VOM19980624.0700.0523 VOM19980626.0700.0298 VOM19980619.0900.0007 VOM19980521.0900.0107 VOM19980626.0730.0153 VOM19980521.0730.0070 VOM19980511.0900.0244 VOM19980515.0730.0097 VOM19980626.0900.0156 VOM19980612.0700.0038 VOM19980403.0700.0684 VOM19980625.0700.0404 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980612.0900.0038 VOM19980530.0730.0037 VOM19980523.0700.0312 VOM19980606.0730.0060 VOM19980520.0900.0081 VOM19980520.0730.0039 VOM19980604.0730.0106 VOM19980604.0900.0085 VOM19980603.0700.0169 VOM19980407.0900.0109 VOM19980506.0700.0316 VOM19980406.0900.0112 VOM19980515.0900.0047 VOM19980316.0900.1667 VOM19980624.0730.0117 VOM19980602.0700.0036 VOM19980604.0700.0236 VOM19980327.0900.2123 VOM19980612.0730.0003 VOM19980603.0730.0070 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980602.0700.0095 VOM19980319.0700.0108 VOM19980306.0700.0507 VOM19980302.0700.1577 VOM19980319.0900.1855 
40597.query,VOM19980529.0700.0100 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980529.0700.0041 VOM19980612.0700.0080 VOM19980528.0900.0006 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980606.0700.0150 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980605.0700.0097 VOM19980520.0700.0129 VOM19980612.0730.0039 VOM19980607.0700.0045 VOM19980606.0730.0028 VOM19980531.0700.0120 VOM19980527.0700.0094 VOM19980515.0700.0236 VOM19980521.0700.0223 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980604.0700.0269 VOM19980613.0700.0112 VOM19980515.0700.0170 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980515.0900.0086 VOM19980619.0730.0035 VOM19980603.0700.0103 VOM19980613.0730.0031 VOM19980520.0700.0074 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980515.0730.0128 VOM19980611.0700.0046 VOM19980530.0700.0037 VOM19980522.0700.0258 VOM19980612.0900.0008 VOM19980529.0700.0168 VOM19980611.0900.0185 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980611.0730.0005 VOM19980619.0700.0149 VOM19980607.0730.0002 VOM19980603.0730.0115 VOM19980319.0700.0177 VOM19980530.0730.0003 VOM19980414.0900.0096 VOM19980626.0700.0298 VOM19980602.0900.0005 VOM19980614.0730.0072 VOM19980526.0700.0133 VOM19980606.0700.0098 VOM19980602.0730.0002 VOM19980626.0730.0153 VOM19980526.0730.0039 VOM19980625.0700.0404 VOM19980626.0900.0156 VOM19980319.0900.2169 VOM19980526.0900.0034 VOM19980515.0730.0097 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980403.0700.0684 VOM19980624.0700.0523 VOM19980511.0900.0244 VOM19980619.0900.0007 VOM19980530.0700.0107 VOM19980612.0900.0038 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980612.0700.0038 VOM19980520.0900.0081 VOM19980606.0730.0060 VOM19980530.0730.0037 VOM19980523.0700.0312 VOM19980520.0730.0039 VOM19980515.0900.0047 VOM19980506.0700.0316 VOM19980604.0730.0106 VOM19980603.0700.0169 VOM19980604.0900.0085 VOM19980327.0900.2123 VOM19980407.0900.0109 VOM19980406.0900.0112 VOM19980624.0730.0117 VOM19980316.0900.1667 VOM19980319.0700.0108 VOM19980602.0700.0095 VOM19980602.0700.0036 VOM19980319.0900.1855 VOM19980319.0900.0095 VOM19980604.0700.0236 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980612.0730.0003 VOM19980603.0730.0070 VOM19980302.0700.1577 
40598.query,VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980529.0700.0100 VOM19980605.0700.0097 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980529.0700.0041 VOM19980612.0700.0080 VOM19980528.0900.0006 VOM19980606.0700.0150 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980607.0700.0045 VOM19980606.0730.0028 VOM19980531.0700.0120 VOM19980520.0700.0129 VOM19980612.0730.0039 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980604.0700.0269 VOM19980613.0700.0112 VOM19980527.0700.0094 VOM19980521.0700.0223 VOM19980515.0700.0236 VOM19980619.0730.0035 VOM19980613.0730.0031 VOM19980603.0700.0103 VOM19980529.0700.0168 VOM19980606.0700.0098 VOM19980515.0700.0170 VOM19980520.0700.0074 VOM19980611.0700.0046 VOM19980515.0900.0086 VOM19980530.0700.0037 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980619.0700.0149 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980515.0730.0128 VOM19980522.0700.0258 VOM19980626.0700.0298 VOM19980530.0730.0003 VOM19980612.0900.0008 VOM19980611.0900.0185 VOM19980607.0730.0002 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980611.0730.0005 VOM19980614.0730.0072 VOM19980319.0700.0177 VOM19980603.0730.0115 VOM19980626.0730.0153 VOM19980602.0900.0005 VOM19980626.0900.0156 VOM19980625.0700.0404 VOM19980414.0900.0096 VOM19980612.0900.0038 VOM19980602.0730.0002 VOM19980526.0700.0133 VOM19980526.0730.0039 VOM19980530.0700.0107 VOM19980606.0730.0060 VOM19980319.0900.2169 VOM19980619.0900.0007 VOM19980612.0700.0038 VOM19980511.0900.0244 VOM19980526.0900.0034 VOM19980515.0730.0097 VOM19980523.0700.0312 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980403.0700.0684 VOM19980624.0700.0523 VOM19980530.0730.0037 VOM19980527.0700.0163 VOM19980520.0900.0081 VOM19980527.0730.0079 VOM19980520.0730.0039 VOM19980506.0700.0316 VOM19980604.0730.0106 VOM19980604.0900.0085 VOM19980603.0700.0169 VOM19980515.0900.0047 VOM19980602.0700.0095 VOM19980624.0730.0117 VOM19980316.0900.1667 VOM19980327.0900.2123 VOM19980406.0900.0112 VOM19980407.0900.0109 VOM19980604.0700.0236 VOM19980319.0700.0108 VOM19980612.0730.0003 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980602.0700.0036 VOM19980319.0900.1855 VOM19980319.0900.0095 VOM19980603.0730.0070 VOM19980630.0730.0091 
40599.query,VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980605.0700.0097 VOM19980529.0700.0100 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980529.0700.0041 VOM19980528.0900.0006 VOM19980612.0700.0080 VOM19980606.0700.0098 VOM19980606.0700.0150 VOM19980607.0700.0045 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980606.0730.0028 VOM19980531.0700.0120 VOM19980520.0700.0129 VOM19980613.0700.0112 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980604.0700.0269 VOM19980529.0700.0168 VOM19980612.0730.0039 VOM19980521.0700.0223 VOM19980527.0700.0094 VOM19980515.0700.0236 VOM19980606.0730.0060 VOM19980613.0730.0031 VOM19980619.0730.0035 VOM19980603.0700.0103 VOM19980619.0700.0149 VOM19980520.0700.0074 VOM19980611.0700.0046 VOM19980515.0700.0170 VOM19980530.0700.0037 VOM19980607.0730.0002 VOM19980515.0900.0086 VOM19980530.0730.0003 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980515.0730.0128 VOM19980626.0700.0298 VOM19980612.0900.0038 VOM19980522.0700.0258 VOM19980614.0730.0072 VOM19980530.0700.0107 VOM19980611.0900.0185 VOM19980319.0700.0177 VOM19980612.0900.0008 VOM19980626.0730.0153 VOM19980602.0900.0005 VOM19980611.0730.0005 VOM19980603.0730.0115 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980626.0900.0156 VOM19980625.0700.0404 VOM19980414.0900.0096 VOM19980602.0730.0002 VOM19980526.0730.0039 VOM19980526.0700.0133 VOM19980612.0700.0038 VOM19980619.0900.0007 VOM19980523.0700.0312 VOM19980530.0730.0037 VOM19980319.0900.2169 VOM19980511.0900.0244 VOM19980526.0900.0034 VOM19980515.0730.0097 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980624.0700.0523 VOM19980403.0700.0684 VOM19980527.0700.0163 VOM19980520.0900.0081 VOM19980527.0730.0079 VOM19980604.0730.0106 VOM19980604.0900.0085 VOM19980520.0730.0039 VOM19980506.0700.0316 VOM19980603.0700.0169 VOM19980604.0700.0236 VOM19980602.0700.0095 VOM19980515.0900.0047 VOM19980316.0900.1667 VOM19980624.0730.0117 VOM19980406.0900.0112 VOM19980327.0900.2123 VOM19980407.0900.0109 VOM19980612.0730.0003 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980319.0700.0108 VOM19980602.0700.0036 VOM19980319.0900.1855 VOM19980630.0730.0091 VOM19980319.0900.0095 VOM19980603.0730.0070 
40600.query,VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980605.0700.0097 VOM19980529.0700.0100 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980529.0700.0041 VOM19980528.0900.0006 VOM19980612.0700.0080 VOM19980606.0700.0150 VOM19980606.0700.0098 VOM19980607.0700.0045 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980606.0730.0028 VOM19980531.0700.0120 VOM19980520.0700.0129 VOM19980613.0700.0112 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980604.0700.0269 VOM19980529.0700.0168 VOM19980612.0730.0039 VOM19980527.0700.0094 VOM19980521.0700.0223 VOM19980515.0700.0236 VOM19980606.0730.0060 VOM19980619.0730.0035 VOM19980613.0730.0031 VOM19980603.0700.0103 VOM19980611.0700.0046 VOM19980619.0700.0149 VOM19980520.0700.0074 VOM19980515.0700.0170 VOM19980530.0700.0037 VOM19980515.0900.0086 VOM19980607.0730.0002 VOM19980530.0730.0003 VOM19980520.0900.0115 VOM19980515.0730.0128 VOM19980520.0730.0078 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980626.0700.0298 VOM19980612.0900.0038 VOM19980522.0700.0258 VOM19980614.0730.0072 VOM19980625.0700.0404 VOM19980611.0900.0185 VOM19980530.0700.0107 VOM19980319.0700.0177 VOM19980603.0730.0115 VOM19980626.0730.0153 VOM19980611.0730.0005 VOM19980612.0900.0008 VOM19980602.0900.0005 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980626.0900.0156 VOM19980414.0900.0096 VOM19980602.0730.0002 VOM19980526.0730.0039 VOM19980526.0700.0133 VOM19980612.0700.0038 VOM19980619.0900.0007 VOM19980319.0900.2169 VOM19980523.0700.0312 VOM19980530.0730.0037 VOM19980511.0900.0244 VOM19980526.0900.0034 VOM19980515.0730.0097 VOM19980624.0700.0523 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980403.0700.0684 VOM19980604.0730.0106 VOM19980527.0700.0163 VOM19980604.0900.0085 VOM19980520.0900.0081 VOM19980527.0730.0079 VOM19980506.0700.0316 VOM19980520.0730.0039 VOM19980604.0700.0236 VOM19980603.0700.0169 VOM19980602.0700.0095 VOM19980515.0900.0047 VOM19980316.0900.1667 VOM19980624.0730.0117 VOM19980327.0900.2123 VOM19980406.0900.0112 VOM19980407.0900.0109 VOM19980612.0730.0003 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980319.0700.0108 VOM19980602.0700.0036 VOM19980630.0730.0091 VOM19980319.0900.1855 VOM19980319.0900.0095 VOM19980603.0730.0070 
40601.query,VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980605.0700.0097 VOM19980529.0700.0041 VOM19980529.0700.0100 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980528.0900.0006 VOM19980612.0700.0080 VOM19980607.0700.0045 VOM19980606.0700.0150 VOM19980531.0700.0120 VOM19980606.0700.0098 VOM19980520.0700.0129 VOM19980515.0700.0236 VOM19980521.0700.0223 VOM19980606.0730.0028 VOM19980612.0730.0039 VOM19980613.0700.0112 VOM19980530.0700.0037 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980604.0700.0269 VOM19980603.0700.0103 VOM19980527.0700.0094 VOM19980515.0900.0086 VOM19980529.0700.0168 VOM19980611.0700.0046 VOM19980619.0730.0035 VOM19980515.0730.0128 VOM19980613.0730.0031 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980520.0700.0074 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980515.0700.0170 VOM19980606.0730.0060 VOM19980522.0700.0258 VOM19980530.0730.0003 VOM19980607.0730.0002 VOM19980619.0700.0149 VOM19980611.0900.0185 VOM19980611.0730.0005 VOM19980612.0900.0008 VOM19980626.0700.0298 VOM19980614.0730.0072 VOM19980319.0700.0177 VOM19980603.0730.0115 VOM19980526.0730.0039 VOM19980526.0700.0133 VOM19980626.0730.0153 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980602.0900.0005 VOM19980530.0700.0107 VOM19980612.0900.0038 VOM19980626.0900.0156 VOM19980625.0700.0404 VOM19980414.0900.0096 VOM19980319.0900.2169 VOM19980526.0900.0034 VOM19980602.0730.0002 VOM19980619.0900.0007 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980511.0900.0244 VOM19980624.0700.0523 VOM19980403.0700.0684 VOM19980530.0730.0037 VOM19980612.0700.0038 VOM19980523.0700.0312 VOM19980515.0730.0097 VOM19980604.0730.0106 VOM19980604.0900.0085 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980520.0900.0081 VOM19980520.0730.0039 VOM19980506.0700.0316 VOM19980406.0900.0112 VOM19980604.0700.0236 VOM19980624.0730.0117 VOM19980407.0900.0109 VOM19980603.0700.0169 VOM19980602.0700.0095 VOM19980515.0900.0047 VOM19980316.0900.1667 VOM19980327.0900.2123 VOM19980612.0730.0003 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980602.0700.0036 VOM19980319.0700.0108 VOM19980603.0730.0070 VOM19980630.0730.0091 VOM19980302.0700.1577 VOM19980618.0730.0003 
40602.query,VOM19980529.0700.0100 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980529.0700.0041 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980605.0700.0097 VOM19980528.0900.0006 VOM19980531.0700.0120 VOM19980612.0700.0080 VOM19980603.0700.0103 VOM19980607.0700.0045 VOM19980520.0700.0129 VOM19980606.0700.0150 VOM19980515.0700.0236 VOM19980530.0700.0037 VOM19980521.0700.0223 VOM19980606.0700.0098 VOM19980612.0730.0039 VOM19980613.0700.0112 VOM19980515.0900.0086 VOM19980606.0730.0028 VOM19980515.0730.0128 VOM19980527.0700.0094 VOM19980520.0700.0074 VOM19980611.0700.0046 VOM19980604.0700.0269 VOM19980619.0730.0035 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980613.0730.0031 VOM19980520.0900.0115 VOM19980515.0700.0170 VOM19980529.0700.0168 VOM19980520.0730.0078 VOM19980530.0730.0003 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980522.0700.0258 VOM19980607.0730.0002 VOM19980619.0700.0149 VOM19980319.0700.0177 VOM19980611.0900.0185 VOM19980606.0730.0060 VOM19980612.0900.0008 VOM19980611.0730.0005 VOM19980614.0730.0072 VOM19980626.0700.0298 VOM19980526.0730.0039 VOM19980603.0730.0115 VOM19980319.0900.2169 VOM19980526.0700.0133 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980602.0900.0005 VOM19980530.0700.0107 VOM19980626.0730.0153 VOM19980626.0900.0156 VOM19980526.0900.0034 VOM19980414.0900.0096 VOM19980602.0730.0002 VOM19980612.0900.0038 VOM19980625.0700.0404 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980619.0900.0007 VOM19980530.0730.0037 VOM19980403.0700.0684 VOM19980511.0900.0244 VOM19980523.0700.0312 VOM19980624.0700.0523 VOM19980612.0700.0038 VOM19980520.0900.0081 VOM19980515.0730.0097 VOM19980520.0730.0039 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980604.0730.0106 VOM19980604.0900.0085 VOM19980406.0900.0112 VOM19980506.0700.0316 VOM19980603.0700.0169 VOM19980407.0900.0109 VOM19980624.0730.0117 VOM19980604.0700.0236 VOM19980602.0700.0095 VOM19980515.0900.0047 VOM19980316.0900.1667 VOM19980327.0900.2123 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980630.0730.0091 VOM19980612.0730.0003 VOM19980603.0730.0070 VOM19980602.0700.0036 VOM19980314.0700.0818 VOM19980302.0700.1577 VOM19980618.0730.0003 
40603.query,VOM19980529.0700.0100 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980529.0700.0041 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980605.0700.0097 VOM19980528.0900.0006 VOM19980612.0700.0080 VOM19980531.0700.0120 VOM19980603.0700.0103 VOM19980607.0700.0045 VOM19980520.0700.0129 VOM19980515.0700.0236 VOM19980606.0700.0150 VOM19980521.0700.0223 VOM19980530.0700.0037 VOM19980612.0730.0039 VOM19980613.0700.0112 VOM19980606.0700.0098 VOM19980515.0900.0086 VOM19980606.0730.0028 VOM19980520.0700.0074 VOM19980527.0700.0094 VOM19980515.0730.0128 VOM19980613.0730.0031 VOM19980619.0730.0035 VOM19980611.0700.0046 VOM19980515.0700.0170 VOM19980530.0730.0003 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980604.0700.0269 VOM19980529.0700.0168 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980522.0700.0258 VOM19980607.0730.0002 VOM19980319.0700.0177 VOM19980619.0700.0149 VOM19980611.0900.0185 VOM19980612.0900.0008 VOM19980611.0730.0005 VOM19980614.0730.0072 VOM19980319.0900.2169 VOM19980606.0730.0060 VOM19980626.0700.0298 VOM19980526.0730.0039 VOM19980602.0900.0005 VOM19980526.0700.0133 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980530.0700.0107 VOM19980603.0730.0115 VOM19980626.0730.0153 VOM19980626.0900.0156 VOM19980602.0730.0002 VOM19980414.0900.0096 VOM19980526.0900.0034 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980612.0900.0038 VOM19980619.0900.0007 VOM19980530.0730.0037 VOM19980403.0700.0684 VOM19980625.0700.0404 VOM19980612.0700.0038 VOM19980624.0700.0523 VOM19980523.0700.0312 VOM19980511.0900.0244 VOM19980520.0900.0081 VOM19980527.0700.0163 VOM19980527.0730.0079 VOM19980515.0730.0097 VOM19980520.0730.0039 VOM19980604.0730.0106 VOM19980604.0900.0085 VOM19980406.0900.0112 VOM19980603.0700.0169 VOM19980506.0700.0316 VOM19980407.0900.0109 VOM19980624.0730.0117 VOM19980604.0700.0236 VOM19980316.0900.1667 VOM19980602.0700.0095 VOM19980515.0900.0047 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980612.0730.0003 VOM19980327.0900.2123 VOM19980630.0730.0091 VOM19980603.0730.0070 VOM19980602.0700.0036 VOM19980302.0700.1577 VOM19980618.0730.0003 VOM19980413.0900.0207 
40604.query,VOM19980529.0700.0100 VOM19980529.0730.0042 VOM19980529.0900.0046 VOM19980529.0700.0041 VOM19980605.0730.0003 VOM19980605.0900.0007 VOM19980529.0730.0003 VOM19980529.0900.0008 VOM19980605.0700.0097 VOM19980612.0700.0080 VOM19980528.0900.0006 VOM19980531.0700.0120 VOM19980515.0700.0170 VOM19980603.0700.0103 VOM19980607.0700.0045 VOM19980606.0700.0150 VOM19980527.0700.0094 VOM19980515.0700.0236 VOM19980520.0700.0129 VOM19980521.0700.0223 VOM19980526.0700.0133 VOM19980612.0730.0039 VOM19980613.0700.0112 VOM19980530.0700.0037 VOM19980520.0700.0074 VOM19980619.0730.0035 VOM19980613.0730.0031 VOM19980515.0900.0086 VOM19980522.0730.0122 VOM19980522.0900.0121 VOM19980606.0730.0028 VOM19980606.0700.0098 VOM19980515.0730.0128 VOM19980604.0700.0269 VOM19980604.0730.0143 VOM19980604.0900.0124 VOM19980526.0730.0039 VOM19980611.0700.0046 VOM19980522.0700.0258 VOM19980526.0900.0034 VOM19980319.0700.0177 VOM19980515.0730.0097 VOM19980612.0900.0008 VOM19980619.0700.0149 VOM19980607.0730.0002 VOM19980520.0900.0115 VOM19980520.0730.0078 VOM19980529.0700.0168 VOM19980527.0730.0043 VOM19980527.0900.0049 VOM19980530.0730.0003 VOM19980602.0900.0005 VOM19980611.0900.0185 VOM19980611.0730.0005 VOM19980319.0900.2169 VOM19980414.0900.0096 VOM19980602.0730.0002 VOM19980626.0700.0298 VOM19980614.0730.0072 VOM19980626.0730.0153 VOM19980626.0900.0156 VOM19980619.0900.0007 VOM19980511.0900.0244 VOM19980521.0900.0107 VOM19980521.0730.0070 VOM19980606.0730.0060 VOM19980523.0700.0312 VOM19980403.0700.0684 VOM19980520.0900.0081 VOM19980527.0700.0163 VOM19980603.0730.0115 VOM19980527.0730.0079 VOM19980530.0700.0107 VOM19980520.0730.0039 VOM19980515.0900.0047 VOM19980506.0700.0316 VOM19980625.0700.0404 VOM19980603.0700.0169 VOM19980624.0700.0523 VOM19980612.0900.0038 VOM19980530.0730.0037 VOM19980604.0730.0106 VOM19980612.0700.0038 VOM19980604.0900.0085 VOM19980406.0900.0112 VOM19980624.0730.0117 VOM19980407.0900.0109 VOM19980316.0900.1667 VOM19980327.0900.2123 VOM19980604.0700.0236 VOM19980623.0700.0507 VOM19980623.0730.0101 VOM19980602.0700.0095 VOM19980505.0700.0481 VOM19980505.0730.0228 VOM19980319.0700.0108 VOM19980302.0700.1577 VOM19980603.0730.0070 VOM19980505.0900.0037 VOM19980618.0730.0003 
